,building,date,associated,authenticated,room,epochtime
297,school of Computer Science,Tue Nov 03 21:22:20 GMT+00:00 2015,0,0,2,1446585740
298,school of Computer Science,Tue Nov 03 21:27:21 GMT+00:00 2015,0,0,2,1446586041
299,school of Computer Science,Tue Nov 03 21:32:35 GMT+00:00 2015,0,0,2,1446586355
300,school of Computer Science,Tue Nov 03 21:37:25 GMT+00:00 2015,0,0,2,1446586645
301,school of Computer Science,Tue Nov 03 21:42:24 GMT+00:00 2015,0,0,2,1446586944
302,school of Computer Science,Tue Nov 03 21:47:26 GMT+00:00 2015,0,0,2,1446587246
303,school of Computer Science,Tue Nov 03 21:52:27 GMT+00:00 2015,0,0,2,1446587547
304,school of Computer Science,Tue Nov 03 21:57:28 GMT+00:00 2015,0,0,2,1446587848
305,school of Computer Science,Tue Nov 03 22:02:29 GMT+00:00 2015,0,0,2,1446588149
306,school of Computer Science,Tue Nov 03 22:07:35 GMT+00:00 2015,0,0,2,1446588455
307,school of Computer Science,Tue Nov 03 22:12:39 GMT+00:00 2015,0,0,2,1446588759
308,school of Computer Science,Tue Nov 03 22:17:40 GMT+00:00 2015,0,0,2,1446589060
309,school of Computer Science,Tue Nov 03 22:22:38 GMT+00:00 2015,0,0,2,1446589358
310,school of Computer Science,Tue Nov 03 22:27:41 GMT+00:00 2015,0,0,2,1446589661
311,school of Computer Science,Tue Nov 03 22:32:45 GMT+00:00 2015,0,0,2,1446589965
312,school of Computer Science,Tue Nov 03 22:37:38 GMT+00:00 2015,0,0,2,1446590258
313,school of Computer Science,Tue Nov 03 22:42:58 GMT+00:00 2015,0,0,2,1446590578
314,school of Computer Science,Tue Nov 03 22:47:55 GMT+00:00 2015,0,0,2,1446590875
315,school of Computer Science,Tue Nov 03 22:52:54 GMT+00:00 2015,0,0,2,1446591174
316,school of Computer Science,Tue Nov 03 22:57:56 GMT+00:00 2015,0,0,2,1446591476
317,school of Computer Science,Tue Nov 03 23:02:58 GMT+00:00 2015,0,0,2,1446591778
318,school of Computer Science,Tue Nov 03 23:07:53 GMT+00:00 2015,0,0,2,1446592073
319,school of Computer Science,Tue Nov 03 23:12:53 GMT+00:00 2015,0,0,2,1446592373
320,school of Computer Science,Tue Nov 03 23:17:50 GMT+00:00 2015,0,0,2,1446592670
321,school of Computer Science,Tue Nov 03 23:22:55 GMT+00:00 2015,0,0,2,1446592975
322,school of Computer Science,Tue Nov 03 23:28:00 GMT+00:00 2015,0,0,2,1446593280
323,school of Computer Science,Tue Nov 03 23:32:58 GMT+00:00 2015,0,0,2,1446593578
324,school of Computer Science,Tue Nov 03 23:38:01 GMT+00:00 2015,0,0,2,1446593881
325,school of Computer Science,Tue Nov 03 23:42:58 GMT+00:00 2015,0,0,2,1446594178
326,school of Computer Science,Tue Nov 03 23:47:55 GMT+00:00 2015,0,0,2,1446594475
327,school of Computer Science,Tue Nov 03 23:52:58 GMT+00:00 2015,0,0,2,1446594778
328,school of Computer Science,Tue Nov 03 23:57:58 GMT+00:00 2015,0,0,2,1446595078
329,school of Computer Science,Wed Nov 04 00:03:13 GMT+00:00 2015,0,0,2,1446595393
330,school of Computer Science,Wed Nov 04 00:08:12 GMT+00:00 2015,0,0,2,1446595692
331,school of Computer Science,Wed Nov 04 00:13:12 GMT+00:00 2015,0,0,2,1446595992
332,school of Computer Science,Wed Nov 04 00:18:13 GMT+00:00 2015,0,0,2,1446596293
333,school of Computer Science,Wed Nov 04 00:23:14 GMT+00:00 2015,0,0,2,1446596594
334,school of Computer Science,Wed Nov 04 00:28:27 GMT+00:00 2015,0,0,2,1446596907
335,school of Computer Science,Wed Nov 04 00:33:16 GMT+00:00 2015,0,0,2,1446597196
336,school of Computer Science,Wed Nov 04 00:38:15 GMT+00:00 2015,0,0,2,1446597495
337,school of Computer Science,Wed Nov 04 00:43:20 GMT+00:00 2015,0,0,2,1446597800
338,school of Computer Science,Wed Nov 04 00:48:52 GMT+00:00 2015,0,0,2,1446598132
339,school of Computer Science,Wed Nov 04 00:54:19 GMT+00:00 2015,0,0,2,1446598459
340,school of Computer Science,Wed Nov 04 00:58:25 GMT+00:00 2015,0,0,2,1446598705
341,school of Computer Science,Wed Nov 04 01:03:21 GMT+00:00 2015,0,0,2,1446599001
342,school of Computer Science,Wed Nov 04 01:08:21 GMT+00:00 2015,0,0,2,1446599301
343,school of Computer Science,Wed Nov 04 01:13:22 GMT+00:00 2015,0,0,2,1446599602
344,school of Computer Science,Wed Nov 04 01:18:20 GMT+00:00 2015,0,0,2,1446599900
345,school of Computer Science,Wed Nov 04 01:23:22 GMT+00:00 2015,0,0,2,1446600202
346,school of Computer Science,Wed Nov 04 01:28:22 GMT+00:00 2015,0,0,2,1446600502
347,school of Computer Science,Wed Nov 04 01:33:22 GMT+00:00 2015,0,0,2,1446600802
348,school of Computer Science,Wed Nov 04 01:38:24 GMT+00:00 2015,0,0,2,1446601104
349,school of Computer Science,Wed Nov 04 01:43:27 GMT+00:00 2015,0,0,2,1446601407
350,school of Computer Science,Wed Nov 04 01:48:26 GMT+00:00 2015,0,0,2,1446601706
351,school of Computer Science,Wed Nov 04 01:53:31 GMT+00:00 2015,0,0,2,1446602011
352,school of Computer Science,Wed Nov 04 01:58:29 GMT+00:00 2015,0,0,2,1446602309
353,school of Computer Science,Wed Nov 04 02:03:33 GMT+00:00 2015,0,0,2,1446602613
354,school of Computer Science,Wed Nov 04 02:07:12 GMT+00:00 2015,0,0,2,1446602832
355,school of Computer Science,Wed Nov 04 02:13:31 GMT+00:00 2015,0,0,2,1446603211
356,school of Computer Science,Wed Nov 04 02:18:31 GMT+00:00 2015,0,0,2,1446603511
357,school of Computer Science,Wed Nov 04 02:23:35 GMT+00:00 2015,0,0,2,1446603815
358,school of Computer Science,Wed Nov 04 02:28:32 GMT+00:00 2015,0,0,2,1446604112
359,school of Computer Science,Wed Nov 04 02:33:37 GMT+00:00 2015,0,0,2,1446604417
360,school of Computer Science,Wed Nov 04 02:38:36 GMT+00:00 2015,0,0,2,1446604716
361,school of Computer Science,Wed Nov 04 02:43:36 GMT+00:00 2015,0,0,2,1446605016
362,school of Computer Science,Wed Nov 04 02:48:39 GMT+00:00 2015,0,0,2,1446605319
363,school of Computer Science,Wed Nov 04 02:53:40 GMT+00:00 2015,0,0,2,1446605620
364,school of Computer Science,Wed Nov 04 02:58:39 GMT+00:00 2015,0,0,2,1446605919
365,school of Computer Science,Wed Nov 04 03:03:39 GMT+00:00 2015,0,0,2,1446606219
366,school of Computer Science,Wed Nov 04 03:08:40 GMT+00:00 2015,0,0,2,1446606520
367,school of Computer Science,Wed Nov 04 03:13:45 GMT+00:00 2015,0,0,2,1446606825
368,school of Computer Science,Wed Nov 04 03:18:44 GMT+00:00 2015,0,0,2,1446607124
369,school of Computer Science,Wed Nov 04 03:23:45 GMT+00:00 2015,0,0,2,1446607425
370,school of Computer Science,Wed Nov 04 03:28:44 GMT+00:00 2015,0,0,2,1446607724
371,school of Computer Science,Wed Nov 04 03:33:45 GMT+00:00 2015,0,0,2,1446608025
372,school of Computer Science,Wed Nov 04 03:38:45 GMT+00:00 2015,0,0,2,1446608325
373,school of Computer Science,Wed Nov 04 03:43:47 GMT+00:00 2015,0,0,2,1446608627
374,school of Computer Science,Wed Nov 04 03:48:49 GMT+00:00 2015,0,0,2,1446608929
375,school of Computer Science,Wed Nov 04 03:53:50 GMT+00:00 2015,0,0,2,1446609230
376,school of Computer Science,Wed Nov 04 03:58:51 GMT+00:00 2015,0,0,2,1446609531
377,school of Computer Science,Wed Nov 04 04:03:52 GMT+00:00 2015,0,0,2,1446609832
378,school of Computer Science,Wed Nov 04 04:08:54 GMT+00:00 2015,0,0,2,1446610134
379,school of Computer Science,Wed Nov 04 04:13:54 GMT+00:00 2015,0,0,2,1446610434
380,school of Computer Science,Wed Nov 04 04:18:56 GMT+00:00 2015,0,0,2,1446610736
381,school of Computer Science,Wed Nov 04 04:23:56 GMT+00:00 2015,0,0,2,1446611036
382,school of Computer Science,Wed Nov 04 04:28:56 GMT+00:00 2015,0,0,2,1446611336
383,school of Computer Science,Wed Nov 04 04:33:58 GMT+00:00 2015,0,0,2,1446611638
384,school of Computer Science,Wed Nov 04 04:38:58 GMT+00:00 2015,0,0,2,1446611938
385,school of Computer Science,Wed Nov 04 04:44:00 GMT+00:00 2015,0,0,2,1446612240
386,school of Computer Science,Wed Nov 04 04:48:59 GMT+00:00 2015,0,0,2,1446612539
387,school of Computer Science,Wed Nov 04 04:54:01 GMT+00:00 2015,0,0,2,1446612841
388,school of Computer Science,Wed Nov 04 04:59:02 GMT+00:00 2015,0,0,2,1446613142
389,school of Computer Science,Wed Nov 04 05:04:02 GMT+00:00 2015,0,0,2,1446613442
390,school of Computer Science,Wed Nov 04 05:09:03 GMT+00:00 2015,0,0,2,1446613743
391,school of Computer Science,Wed Nov 04 05:14:05 GMT+00:00 2015,0,0,2,1446614045
392,school of Computer Science,Wed Nov 04 05:19:10 GMT+00:00 2015,0,0,2,1446614350
393,school of Computer Science,Wed Nov 04 05:24:09 GMT+00:00 2015,0,0,2,1446614649
394,school of Computer Science,Wed Nov 04 05:29:10 GMT+00:00 2015,0,0,2,1446614950
395,school of Computer Science,Wed Nov 04 05:34:12 GMT+00:00 2015,0,0,2,1446615252
396,school of Computer Science,Wed Nov 04 05:39:14 GMT+00:00 2015,0,0,2,1446615554
397,school of Computer Science,Wed Nov 04 05:44:14 GMT+00:00 2015,0,0,2,1446615854
398,school of Computer Science,Wed Nov 04 05:49:14 GMT+00:00 2015,0,0,2,1446616154
399,school of Computer Science,Wed Nov 04 05:54:18 GMT+00:00 2015,0,0,2,1446616458
400,school of Computer Science,Wed Nov 04 05:59:20 GMT+00:00 2015,0,0,2,1446616760
401,school of Computer Science,Wed Nov 04 06:04:20 GMT+00:00 2015,0,0,2,1446617060
402,school of Computer Science,Wed Nov 04 06:09:23 GMT+00:00 2015,0,0,2,1446617363
403,school of Computer Science,Wed Nov 04 06:12:54 GMT+00:00 2015,0,0,2,1446617574
404,school of Computer Science,Wed Nov 04 06:19:25 GMT+00:00 2015,0,0,2,1446617965
405,school of Computer Science,Wed Nov 04 06:24:26 GMT+00:00 2015,0,0,2,1446618266
406,school of Computer Science,Wed Nov 04 06:29:26 GMT+00:00 2015,0,0,2,1446618566
407,school of Computer Science,Wed Nov 04 06:34:29 GMT+00:00 2015,0,0,2,1446618869
408,school of Computer Science,Wed Nov 04 06:39:31 GMT+00:00 2015,1,1,2,1446619171
409,school of Computer Science,Wed Nov 04 06:44:32 GMT+00:00 2015,1,1,2,1446619472
410,school of Computer Science,Wed Nov 04 06:49:33 GMT+00:00 2015,1,1,2,1446619773
411,school of Computer Science,Wed Nov 04 06:54:35 GMT+00:00 2015,0,0,2,1446620075
412,school of Computer Science,Wed Nov 04 06:59:37 GMT+00:00 2015,0,0,2,1446620377
413,school of Computer Science,Wed Nov 04 07:04:41 GMT+00:00 2015,0,0,2,1446620681
414,school of Computer Science,Wed Nov 04 07:09:42 GMT+00:00 2015,0,0,2,1446620982
415,school of Computer Science,Wed Nov 04 07:14:43 GMT+00:00 2015,0,0,2,1446621283
416,school of Computer Science,Wed Nov 04 07:19:48 GMT+00:00 2015,0,0,2,1446621588
417,school of Computer Science,Wed Nov 04 07:24:51 GMT+00:00 2015,0,0,2,1446621891
418,school of Computer Science,Wed Nov 04 07:34:57 GMT+00:00 2015,0,0,2,1446622497
419,school of Computer Science,Wed Nov 04 07:39:58 GMT+00:00 2015,0,0,2,1446622798
420,school of Computer Science,Wed Nov 04 07:45:04 GMT+00:00 2015,0,0,2,1446623104
421,school of Computer Science,Wed Nov 04 07:50:08 GMT+00:00 2015,0,0,2,1446623408
422,school of Computer Science,Wed Nov 04 07:55:06 GMT+00:00 2015,0,0,2,1446623706
423,school of Computer Science,Wed Nov 04 08:00:09 GMT+00:00 2015,0,0,2,1446624009
424,school of Computer Science,Wed Nov 04 08:05:18 GMT+00:00 2015,0,0,2,1446624318
425,school of Computer Science,Wed Nov 04 08:10:19 GMT+00:00 2015,0,0,2,1446624619
426,school of Computer Science,Wed Nov 04 08:15:24 GMT+00:00 2015,1,1,2,1446624924
427,school of Computer Science,Wed Nov 04 08:20:26 GMT+00:00 2015,0,0,2,1446625226
428,school of Computer Science,Wed Nov 04 08:25:42 GMT+00:00 2015,0,0,2,1446625542
429,school of Computer Science,Wed Nov 04 08:30:40 GMT+00:00 2015,0,0,2,1446625840
430,school of Computer Science,Wed Nov 04 08:35:52 GMT+00:00 2015,0,0,2,1446626152
431,school of Computer Science,Wed Nov 04 08:40:56 GMT+00:00 2015,0,0,2,1446626456
432,school of Computer Science,Wed Nov 04 08:45:59 GMT+00:00 2015,1,1,2,1446626759
433,school of Computer Science,Wed Nov 04 08:51:20 GMT+00:00 2015,2,2,2,1446627080
434,school of Computer Science,Wed Nov 04 08:56:39 GMT+00:00 2015,5,5,2,1446627399
435,school of Computer Science,Wed Nov 04 09:02:00 GMT+00:00 2015,7,7,2,1446627720
436,school of Computer Science,Wed Nov 04 09:06:51 GMT+00:00 2015,15,15,2,1446628011
437,school of Computer Science,Wed Nov 04 09:11:40 GMT+00:00 2015,14,14,2,1446628300
438,school of Computer Science,Wed Nov 04 09:16:35 GMT+00:00 2015,15,15,2,1446628595
439,school of Computer Science,Wed Nov 04 09:24:10 GMT+00:00 2015,14,14,2,1446629050
440,school of Computer Science,Wed Nov 04 09:31:56 GMT+00:00 2015,14,14,2,1446629516
441,school of Computer Science,Wed Nov 04 09:37:05 GMT+00:00 2015,14,14,2,1446629825
442,school of Computer Science,Wed Nov 04 09:42:12 GMT+00:00 2015,13,13,2,1446630132
443,school of Computer Science,Wed Nov 04 09:47:55 GMT+00:00 2015,14,14,2,1446630475
444,school of Computer Science,Wed Nov 04 09:52:27 GMT+00:00 2015,15,14,2,1446630747
445,school of Computer Science,Wed Nov 04 09:58:11 GMT+00:00 2015,13,13,2,1446631091
446,school of Computer Science,Wed Nov 04 10:03:14 GMT+00:00 2015,12,12,2,1446631394
447,school of Computer Science,Wed Nov 04 10:08:04 GMT+00:00 2015,15,15,2,1446631684
448,school of Computer Science,Wed Nov 04 10:12:44 GMT+00:00 2015,15,15,2,1446631964
449,school of Computer Science,Wed Nov 04 10:17:55 GMT+00:00 2015,11,11,2,1446632275
450,school of Computer Science,Wed Nov 04 10:22:51 GMT+00:00 2015,14,14,2,1446632571
451,school of Computer Science,Wed Nov 04 10:27:07 GMT+00:00 2015,14,14,2,1446632827
452,school of Computer Science,Wed Nov 04 10:33:22 GMT+00:00 2015,15,15,2,1446633202
453,school of Computer Science,Wed Nov 04 10:38:08 GMT+00:00 2015,16,16,2,1446633488
454,school of Computer Science,Wed Nov 04 10:43:08 GMT+00:00 2015,15,15,2,1446633788
455,school of Computer Science,Wed Nov 04 10:48:26 GMT+00:00 2015,18,18,2,1446634106
456,school of Computer Science,Wed Nov 04 10:53:51 GMT+00:00 2015,18,18,2,1446634431
457,school of Computer Science,Wed Nov 04 10:59:46 GMT+00:00 2015,10,9,2,1446634786
458,school of Computer Science,Wed Nov 04 11:05:09 GMT+00:00 2015,7,7,2,1446635109
459,school of Computer Science,Wed Nov 04 11:09:27 GMT+00:00 2015,8,8,2,1446635367
460,school of Computer Science,Wed Nov 04 11:14:06 GMT+00:00 2015,6,6,2,1446635646
461,school of Computer Science,Wed Nov 04 11:19:02 GMT+00:00 2015,8,7,2,1446635942
462,school of Computer Science,Wed Nov 04 11:23:52 GMT+00:00 2015,7,7,2,1446636232
463,school of Computer Science,Wed Nov 04 11:28:59 GMT+00:00 2015,7,7,2,1446636539
464,school of Computer Science,Wed Nov 04 11:34:15 GMT+00:00 2015,9,9,2,1446636855
465,school of Computer Science,Wed Nov 04 11:39:18 GMT+00:00 2015,8,8,2,1446637158
466,school of Computer Science,Wed Nov 04 11:44:20 GMT+00:00 2015,9,9,2,1446637460
467,school of Computer Science,Wed Nov 04 11:49:32 GMT+00:00 2015,9,9,2,1446637772
468,school of Computer Science,Wed Nov 04 11:55:07 GMT+00:00 2015,14,14,2,1446638107
469,school of Computer Science,Wed Nov 04 12:00:51 GMT+00:00 2015,23,23,2,1446638451
470,school of Computer Science,Wed Nov 04 12:06:11 GMT+00:00 2015,23,22,2,1446638771
471,school of Computer Science,Wed Nov 04 12:10:29 GMT+00:00 2015,30,30,2,1446639029
472,school of Computer Science,Wed Nov 04 12:15:15 GMT+00:00 2015,35,35,2,1446639315
473,school of Computer Science,Wed Nov 04 12:23:25 GMT+00:00 2015,34,34,2,1446639805
474,school of Computer Science,Wed Nov 04 12:31:57 GMT+00:00 2015,37,37,2,1446640317
475,school of Computer Science,Wed Nov 04 12:35:30 GMT+00:00 2015,39,39,2,1446640530
476,school of Computer Science,Wed Nov 04 12:40:40 GMT+00:00 2015,35,35,2,1446640840
477,school of Computer Science,Wed Nov 04 12:45:53 GMT+00:00 2015,37,36,2,1446641153
478,school of Computer Science,Wed Nov 04 12:51:28 GMT+00:00 2015,37,37,2,1446641488
479,school of Computer Science,Wed Nov 04 12:57:06 GMT+00:00 2015,35,35,2,1446641826
480,school of Computer Science,Wed Nov 04 13:02:27 GMT+00:00 2015,35,35,2,1446642147
481,school of Computer Science,Wed Nov 04 13:07:41 GMT+00:00 2015,27,27,2,1446642461
482,school of Computer Science,Wed Nov 04 13:11:43 GMT+00:00 2015,26,26,2,1446642703
483,school of Computer Science,Wed Nov 04 13:16:29 GMT+00:00 2015,23,23,2,1446642989
484,school of Computer Science,Wed Nov 04 13:21:30 GMT+00:00 2015,23,23,2,1446643290
485,school of Computer Science,Wed Nov 04 13:26:32 GMT+00:00 2015,24,24,2,1446643592
486,school of Computer Science,Wed Nov 04 13:31:34 GMT+00:00 2015,21,21,2,1446643894
487,school of Computer Science,Wed Nov 04 13:36:51 GMT+00:00 2015,22,22,2,1446644211
488,school of Computer Science,Wed Nov 04 13:41:49 GMT+00:00 2015,21,21,2,1446644509
489,school of Computer Science,Wed Nov 04 13:47:04 GMT+00:00 2015,24,24,2,1446644824
490,school of Computer Science,Wed Nov 04 13:52:25 GMT+00:00 2015,26,26,2,1446645145
491,school of Computer Science,Wed Nov 04 13:58:02 GMT+00:00 2015,29,29,2,1446645482
492,school of Computer Science,Wed Nov 04 14:03:37 GMT+00:00 2015,22,22,2,1446645817
493,school of Computer Science,Wed Nov 04 14:08:19 GMT+00:00 2015,21,21,2,1446646099
494,school of Computer Science,Wed Nov 04 14:12:50 GMT+00:00 2015,21,21,2,1446646370
495,school of Computer Science,Wed Nov 04 14:17:36 GMT+00:00 2015,23,23,2,1446646656
496,school of Computer Science,Wed Nov 04 14:22:40 GMT+00:00 2015,24,24,2,1446646960
497,school of Computer Science,Wed Nov 04 14:27:42 GMT+00:00 2015,24,24,2,1446647262
498,school of Computer Science,Wed Nov 04 14:32:53 GMT+00:00 2015,27,27,2,1446647573
499,school of Computer Science,Wed Nov 04 14:38:20 GMT+00:00 2015,24,24,2,1446647900
500,school of Computer Science,Wed Nov 04 14:43:19 GMT+00:00 2015,23,23,2,1446648199
501,school of Computer Science,Wed Nov 04 14:48:20 GMT+00:00 2015,23,23,2,1446648500
502,school of Computer Science,Wed Nov 04 14:53:46 GMT+00:00 2015,25,25,2,1446648826
503,school of Computer Science,Wed Nov 04 14:59:22 GMT+00:00 2015,19,19,2,1446649162
504,school of Computer Science,Wed Nov 04 15:04:34 GMT+00:00 2015,9,9,2,1446649474
505,school of Computer Science,Wed Nov 04 15:09:08 GMT+00:00 2015,4,4,2,1446649748
506,school of Computer Science,Wed Nov 04 15:13:47 GMT+00:00 2015,5,5,2,1446650027
507,school of Computer Science,Wed Nov 04 15:18:36 GMT+00:00 2015,5,5,2,1446650316
508,school of Computer Science,Wed Nov 04 15:23:48 GMT+00:00 2015,4,4,2,1446650628
509,school of Computer Science,Wed Nov 04 15:28:39 GMT+00:00 2015,4,4,2,1446650919
510,school of Computer Science,Wed Nov 04 15:33:45 GMT+00:00 2015,5,5,2,1446651225
511,school of Computer Science,Wed Nov 04 15:38:49 GMT+00:00 2015,6,6,2,1446651529
512,school of Computer Science,Wed Nov 04 15:44:02 GMT+00:00 2015,7,7,2,1446651842
513,school of Computer Science,Wed Nov 04 15:49:14 GMT+00:00 2015,6,6,2,1446652154
514,school of Computer Science,Wed Nov 04 15:54:50 GMT+00:00 2015,6,6,2,1446652490
515,school of Computer Science,Wed Nov 04 16:00:14 GMT+00:00 2015,9,9,2,1446652814
516,school of Computer Science,Wed Nov 04 16:05:38 GMT+00:00 2015,9,9,2,1446653138
517,school of Computer Science,Wed Nov 04 16:09:51 GMT+00:00 2015,15,14,2,1446653391
518,school of Computer Science,Wed Nov 04 16:14:42 GMT+00:00 2015,15,15,2,1446653682
519,school of Computer Science,Wed Nov 04 16:19:34 GMT+00:00 2015,19,19,2,1446653974
520,school of Computer Science,Wed Nov 04 16:24:29 GMT+00:00 2015,19,19,2,1446654269
521,school of Computer Science,Wed Nov 04 16:34:40 GMT+00:00 2015,21,21,2,1446654880
522,school of Computer Science,Wed Nov 04 16:39:49 GMT+00:00 2015,21,21,2,1446655189
523,school of Computer Science,Wed Nov 04 16:45:04 GMT+00:00 2015,21,21,2,1446655504
524,school of Computer Science,Wed Nov 04 16:49:12 GMT+00:00 2015,20,20,2,1446655752
525,school of Computer Science,Wed Nov 04 16:55:16 GMT+00:00 2015,18,18,2,1446656116
526,school of Computer Science,Wed Nov 04 17:00:30 GMT+00:00 2015,18,18,2,1446656430
527,school of Computer Science,Wed Nov 04 17:05:30 GMT+00:00 2015,15,15,2,1446656730
528,school of Computer Science,Wed Nov 04 17:10:29 GMT+00:00 2015,15,15,2,1446657029
529,school of Computer Science,Wed Nov 04 17:15:21 GMT+00:00 2015,16,16,2,1446657321
530,school of Computer Science,Wed Nov 04 17:20:17 GMT+00:00 2015,15,15,2,1446657617
531,school of Computer Science,Wed Nov 04 17:25:20 GMT+00:00 2015,12,12,2,1446657920
532,school of Computer Science,Wed Nov 04 17:30:15 GMT+00:00 2015,9,9,2,1446658215
